NominalReturn_BCOMTR,Long_Nominal_Returns,Short_Nominal_Returns,Close,SMA,Buy,L_Strategy_Return,L_Strategy_Balance,L_Strategy_Peak,L_Strategy_DD,L_momentum_signal,LS_Strategy_Return,LS_Strategy_Balance,LS_Strategy_Peak,LS_Strategy_DD,LS_momentum_signal,log_Strategy_Returns,expanding_volatility,momentum_z_score,normalized_momentum_z_score,absolute_normalized_momentum_z_score,Z_Long_Nominal_Returns,Z_Short_Nominal_Returns,Z_Strategy_Return,Z_Strategy_Balance,Z_Strategy_Peak,Z_Strategy_DD
0.0191,1.0191,0.9809,199.88,173.81183333333334,True,1.0191,109.55470977304873,109.55470977304873,0.0,1,1.0191,103.19875285680062,103.19875285680062,0.0,1,0.018919884852510768,0.008896683906590323,2930.09923027122,0.501677161340722,0.501677161340722,1.0083116967776582,0.9916883032223418,1.0083116967776582,101.43337941226022,101.43337941226022,0.0
-0.0015,0.9985,1.0015,199.57,173.90276666666668,True,0.9985,109.39037770838915,109.55470977304873,-0.1643320646595754,1,0.9985,103.04395472751541,103.19875285680062,-0.15479812928521142,1,-0.0015011261262670914,0.008874512800198346,2892.2414008755104,0.4951953079195771,0.4951953079195771,0.9992474842579889,1.0007525157420112,0.9992474842579889,101.35704919748711,101.43337941226022,-0.0763302147731082
0.0285,1.0285,0.9715,205.25,174.02093333333335,True,1.0285,112.50800347307823,112.50800347307823,0.0,1,1.0285,105.9807074372496,105.9807074372496,0.0,1,0.02810143011087478,0.00907212483402862,3442.3100693598917,0.5893756805820457,0.5893756805820457,1.0141130662757079,0.985886933724292,1.0141130662757079,102.78750795032143,102.78750795032143,0.0
0.0007,1.0007,0.9993,205.41,174.14013333333332,True,1.0007,112.58675907550936,112.58675907550936,0.0,1,1.0007,106.05489393245568,106.05489393245568,0.0,1,0.0006997551142732649,0.009048593658448343,3455.7709017545653,0.5916803859468694,0.5916803859468694,1.0004125629764073,0.9995874370235925,1.0004125629764073,102.82991427053891,102.82991427053891,0.0
0.0062,1.0062,0.9938,206.69,174.26546666666667,True,1.0062,113.28479698177752,113.28479698177752,0.0,1,1.0062,106.7124342748369,106.7124342748369,0.0,1,0.006180859075081099,0.009034051621090222,3589.1463424492104,0.614516350669698,0.614516350669698,1.0036684183928706,0.9963315816071294,1.0036684183928706,103.20713741938626,103.20713741938626,0.0
0.005,1.005,0.995,207.72,174.39433333333335,True,1.005,113.85122096668638,113.85122096668638,0.0,1,1.005,107.24599644621107,107.24599644621107,0.0,1,0.004987541511038968,0.00901620785096463,3696.195475695604,0.6328448391657227,0.6328448391657227,1.0030725817533483,0.9969274182466515,1.0030725817533483,103.52424978663637,103.52424978663637,0.0
0.0062,1.0062,0.9938,209.0,174.53023333333334,True,1.0062,114.55709853667983,114.55709853667983,0.0,1,1.0062,107.91092162417758,107.91092162417758,0.0,1,0.006180859075081099,0.009001770132613215,3829.2209375335474,0.6556208820259974,0.6556208820259974,1.0039236380028276,0.9960763619971725,1.0039236380028276,103.93044146731343,103.93044146731343,0.0
0.0131,1.0131000000000001,0.9869,211.75,174.6749,True,1.0131000000000001,116.05779652751036,116.05779652751036,0.0,1,1.0131000000000001,109.3245546974543,109.3245546974543,0.0,1,0.013014937077494763,0.009021515698003482,4109.63093576448,0.7036314662398504,0.7036314662398504,1.0085886335545406,0.9914113664454595,1.0085886335545406,104.82306194423782,104.82306194423782,0.0
0.0045,1.0045,0.9955,212.69,174.8183,True,1.0045,116.58005661188415,116.58005661188415,0.0,1,1.0045,109.81651519359283,109.81651519359283,0.0,1,0.004489905272852001,0.009002605334255401,4206.748890334683,0.7202595813783481,0.7202595813783481,1.0031663415980794,0.9968336584019207,1.0031663415980794,105.15496756570992,105.15496756570992,0.0
0.0177,1.0177,0.9823,216.46,174.97876666666664,True,1.0177,118.64352361391451,118.64352361391451,0.0,1,1.0177,111.76026751251943,111.76026751251943,0.0,1,0.017545179215748864,0.009057953138104095,4579.537197960789,0.7840867792319821,0.7840867792319821,1.012748594590397,0.9872514054096032,1.012748594590397,106.49554561637149,106.49554561637149,0.0
-0.0043,0.9957,1.0043,215.52,175.14193333333333,True,0.9957,118.13335646237468,118.64352361391451,-0.5101671515398323,1,0.9957,111.27969836221561,111.76026751251943,-0.48056915030382186,1,-0.004309271588098403,0.009042618842766113,4465.306717972328,0.7645287316806312,0.7645287316806312,0.9966284268493025,1.0033715731506976,0.9966284268493025,106.13648809410246,106.49554561637149,-0.3590575222690262
0.0113,1.0113,0.9887,217.96,175.31003333333334,True,1.0113,119.46826339039953,119.46826339039953,0.0,1,1.0113,112.53715895370865,112.53715895370865,0.0,1,0.011236631925987768,0.009049771756621704,4712.822357697558,0.8069072864406053,0.8069072864406053,1.0086391746679912,0.9913608253320089,1.0086391746679912,107.05341975339458,107.05341975339458,0.0
-0.0188,0.9812,1.0188,213.86,175.46773333333334,True,0.9812,117.22226003866001,119.46826339039953,-2.2460033517395175,1,0.9812,110.42146036537895,112.53715895370865,-2.115698588329707,1,-0.018978966597802856,0.009134319879595124,4203.078846891488,0.7196312124510287,0.7196312124510287,0.9848301430149166,1.0151698569850833,0.9848301430149166,105.42943468597147,107.05341975339458,-1.6239850674231064
0.0245,1.0245,0.9755,219.09,175.64526666666666,True,1.0245,120.09420540960718,120.09420540960718,0.0,1,1.0245,113.12678614433071,113.12678614433071,0.0,1,0.02420468869681736,0.009258182061160934,4692.577122196447,0.8034409849888472,0.8034409849888472,1.01763096470505,0.9823690352949498,1.01763096470505,107.28825732779323,107.28825732779323,0.0
-0.0107,0.9893,1.0107,216.75,175.81283333333332,True,0.9893,118.80919741172437,120.09420540960718,-1.2850079978828148,1,0.9893,111.91632953258636,113.12678614433071,-1.2104566117443483,1,-0.010757656652960208,0.009271268792043383,4415.486982946608,0.7559988126368945,0.7559988126368945,0.9914031814606193,1.0085968185393805,0.9914031814606193,106.36591964813982,107.28825732779323,-0.9223376796534097
-0.008,0.992,1.008,215.01,175.977,True,0.992,117.85872383243058,120.09420540960718,-2.2354815771766,1,0.992,111.02099889632568,113.12678614433071,-2.1057872480050293,1,-0.008032171697264267,0.009269266507035384,4211.012809953613,0.7209896312097994,0.7209896312097994,0.9939520094989048,1.006047990501095,0.9939520094989048,105.72261957646762,107.28825732779323,-1.5656377513256103
0.0009,1.0009,0.9991,215.21,176.14183333333332,True,1.0009,117.96479668387975,120.09420540960718,-2.12940872572743,1,1.0009,111.12091779533237,113.12678614433071,-2.0058683489983338,1,0.0008995952428359939,0.009246743631918183,4225.072979401098,0.723396952466453,0.723396952466453,1.0006488906680888,0.9993511093319112,1.0006488906680888,105.79122199771669,107.28825732779323,-1.4970353300765424
0.0053,1.0053,0.9947,216.34,176.30873333333335,True,1.0053,118.59001010630432,120.09420540960718,-1.5041953033028648,1,1.0053,111.70985865964764,113.12678614433071,-1.4169274846830717,1,0.005286004429237438,0.009229628622852688,4337.2564923737755,0.7426045271997367,0.7426045271997367,1.0038340038480722,0.9961659961519278,1.0038340038480722,106.19682594994819,107.28825732779323,-1.0914313778450406
0.0071,1.0071,0.9929,217.88,176.47996666666666,True,1.0071,119.43199917805909,120.09420540960718,-0.6622062315480974,1,1.0071,112.50299865613115,113.12678614433071,-0.6237874881995538,1,0.007074913671961985,0.009217576080850082,4491.423012970158,0.7690002504861572,0.7690002504861572,1.0052724921431182,0.9947275078568819,1.0052724921431182,106.75674788039338,107.28825732779323,-0.5315094473998556
0.005,1.005,0.995,218.97,176.67263333333332,True,1.005,120.02915917394937,120.09420540960718,-0.06504623565781742,1,1.005,113.0655136494118,113.12678614433071,-0.06127249491891007,1,0.004987541511038968,0.009199930319777413,4597.574676814513,0.7871750781620335,0.7871750781620335,1.0038450012524307,0.9961549987475692,1.0038450012524307,107.1672277096989,107.28825732779323,-0.121029618094326
-0.0143,0.9857,1.0143,215.83,176.86136666666667,True,0.9857,118.31274219776189,120.09420540960718,-1.781463211845292,1,0.9857,111.44867680422522,113.12678614433071,-1.6781093401054932,1,-0.014403230310743743,0.009238026597523702,4218.285466268204,0.7222348238942717,0.7222348238942717,0.9887433963822829,1.011256603617717,0.9887433963822829,105.96088870656119,107.28825732779323,-1.32736862123204
-0.045,0.955,1.045,206.12,177.02193333333332,True,0.955,112.9886687988626,120.09420540960718,-7.105536610744579,1,0.955,106.43348634803506,113.12678614433071,-6.693299796295648,1,-0.046043938501406846,0.00976145821563935,2980.913919197761,0.5103774320778562,0.5103774320778562,0.9674994329247577,1.032500567075242,0.9674994329247577,102.51709973580132,107.28825732779323,-4.7711575919919085
0.0198,1.0198,0.9802,210.2,177.19903333333332,True,1.0198,115.22584444108008,120.09420540960718,-4.868360968527099,1,1.0198,108.54086937772615,113.12678614433071,-4.585916766604555,1,0.01960652963891835,0.009825318624146121,3358.76808977629,0.5750719850237749,0.5750719850237749,1.0101054731551415,0.9898945268448585,1.0101054731551415,103.55308353512443,107.28825732779323,-3.735173792668803
-0.0419,0.9581,1.0419,201.39,177.35073333333332,True,0.9581,110.39788155899882,120.09420540960718,-9.696323850608366,1,0.9581,103.99300695079943,113.12678614433071,-9.133779193531282,1,-0.042803122325309445,0.010242711874710332,2346.9630856277995,0.40183511877030076,0.40183511877030076,0.9759044838275038,1.0240955161724963,0.9759044838275038,101.05791853609199,107.28825732779323,-6.230338791701243
-0.0201,0.9799,1.0201,197.33,177.48416666666665,True,0.9799,108.17888413966294,120.09420540960718,-11.915321269944243,1,0.9799,101.90274751108836,113.12678614433071,-11.224038633242344,1,-0.020304753340364273,0.01031643335629456,1923.7107096925556,0.32936768192157145,0.32936768192157145,0.9919231141127169,1.008076885887283,0.9919231141127169,100.24168526006963,107.28825732779323,-7.046572067723602
0.0111,1.0111,0.9889,199.52,177.62656666666666,True,1.0111,109.37966975361321,120.09420540960718,-10.71453565599397,1,1.0111,103.03386800846145,113.12678614433071,-10.092918135869255,1,0.011038847115216448,0.010318002379704072,2121.8674436825695,0.3632952188310602,0.3632952188310602,1.0036559812693295,0.9963440187306706,1.0036559812693295,100.60816698378648,107.28825732779323,-6.680090344006757
0.019,1.019,0.981,203.3,177.77236666666667,True,1.019,111.45788347893186,120.09420540960718,-8.636321930675322,1,1.019,104.99151150062222,113.12678614433071,-8.135274643708485,1,0.018821754240587667,0.010369648769483153,2461.764511104622,0.42149092113290487,0.42149092113290487,1.0069026091577902,0.9930973908422098,1.0069026091577902,101.30262583855725,107.28825732779323,-5.985631489235985
0.0154,1.0154,0.9846,206.43,177.93283333333335,True,1.0154,113.17433488450743,120.09420540960718,-6.919870525099753,1,1.0154,106.60838077773182,113.12678614433071,-6.518405366598884,1,0.015282623531156982,0.010394061510963226,2741.677700926536,0.46941644396481774,0.46941644396481774,1.0064909601854468,0.9935090398145533,1.0064909601854468,101.96017714955654,107.28825732779323,-5.328080178236689
0.0072,1.0072,0.9928,207.92,178.09720000000002,True,1.0072,113.9891900956759,120.09420540960718,-6.10501531393129,1,1.0072,107.37596111933149,113.12678614433071,-5.750825024999216,1,0.007174203748000453,0.010379799154417132,2873.1577130092014,0.49192788161810214,0.49192788161810214,1.0033797983965467,0.9966202016034533,1.0033797983965467,102.30478199279823,107.28825732779323,-4.983475334995006
-0.0136,0.9864,1.0136,205.09,178.25626666666665,True,0.9864,112.43893711037471,120.09420540960718,-7.655268299232475,1,0.9864,105.91564804810861,113.12678614433071,-7.211138096222101,1,-0.013693327132002454,0.010400799098426118,2579.968431213513,0.44172928387531235,0.44172928387531235,0.9933097808099939,1.0066902191900062,0.9933097808099939,101.6203405770806,107.28825732779323,-5.667916750712635
-0.017,0.983,1.017,201.6,178.3936,True,0.983,110.52747517949835,120.09420540960718,-9.566730230108831,1,0.983,104.11508203129077,113.12678614433071,-9.01170411303994,1,-0.017146158834970514,0.010445054376023393,2221.759616040895,0.38039832351195835,0.38039832351195835,0.9924906021741197,1.0075093978258802,0.9924906021741197,100.85723301248586,107.28825732779323,-6.4310243153073685
-0.0101,0.9899,1.0101,199.57,178.5211666666667,True,0.9899,109.41114768018541,120.09420540960718,-10.683057729421776,1,0.9899,103.06351970277473,113.12678614433071,-10.063266441555982,1,-0.010151351056375355,0.010445670540392036,2015.0772755028252,0.3450110692110358,0.3450110692110358,0.9961579769325293,1.0038420230674707,0.9961579769325293,100.46973719673062,107.28825732779323,-6.818520131062613
0.0178,1.0178,0.9822,203.12,178.64863333333332,True,1.0178,111.3586661088927,120.09420540960718,-8.735539300714478,1,1.0178,104.89805035348412,113.12678614433071,-8.228735790846585,1,0.01764343517259528,0.01048585175853198,2333.7509656051707,0.3995729968595565,0.3995729968595565,1.0061411970319565,0.9938588029680435,1.0061411970319565,101.08674164860463,107.28825732779323,-6.201515679188603
-0.0028,0.9972,1.0028,202.55,178.77723333333333,True,0.9972,111.04686184378781,120.09420540960718,-9.047343565819375,1,0.9972,104.60433581249436,113.12678614433071,-8.522450331836353,1,-0.0028039273327342593,0.010464618454916847,2271.7279917164055,0.3889536921633387,0.3889536921633387,0.9988811956087932,1.0011188043912067,0.9988811956087932,100.97364535815538,107.28825732779323,-6.314611969637852
0.0106,1.0106,0.9894,204.7,178.9183,True,1.0106,112.22395857933193,120.09420540960718,-7.870246830275249,1,1.0106,105.71314177210678,113.12678614433071,-7.413644372223928,1,0.010544213875671097,0.01046282123119273,2464.125060565616,0.42189508417774274,0.42189508417774274,1.0041229091369315,0.9958770908630686,1.0041229091369315,101.3899505231918,107.28825732779323,-5.898306804601432
0.0128,1.0128,0.9872,207.33,179.06423333333333,True,1.0128,113.6604252491474,120.09420540960718,-6.43378016045979,1,1.0128,107.06626998678973,113.12678614433071,-6.060516157540974,1,0.012718772407774612,0.010471071903083532,2699.414819063839,0.4621803765578414,0.4621803765578414,1.0054002570774752,0.9945997429225248,1.0054002570774752,101.93748232108952,107.28825732779323,-5.350775006703714
-0.0071,0.9929,1.0071,205.85,179.21506666666664,True,0.9929,112.85343622987844,120.09420540960718,-7.240769179728744,1,0.9929,106.30609946988355,113.12678614433071,-6.82068667444716,1,-0.007125324942588627,0.01046034603571362,2546.276503893523,0.4359606981468133,0.4359606981468133,0.9967185193264393,1.0032814806735608,0.9967185193264393,101.60297644294143,107.28825732779323,-5.685280884851807
0.0249,1.0249,0.9751,210.97,179.3693,True,1.0249,115.6634867920024,120.09420540960718,-4.430718617604782,1,1.0249,108.95312134668362,113.12678614433071,-4.173664797647092,1,0.024595046855380134,0.010558232772330456,2992.99141072308,0.5124452878163341,0.5124452878163341,1.0108554213838556,0.9891445786161444,1.0108554213838556,102.70591956608352,107.28825732779323,-4.582337761709709
-0.0014,0.9986,1.0014,210.68,179.51793333333333,True,0.9986,115.50155791049362,120.09420540960718,-4.592647499113568,1,0.9986,108.80058697679826,113.12678614433071,-4.326199167532451,1,-0.0014009809156281003,0.010535915098740892,2957.6991058318927,0.5064026923783359,0.5064026923783359,0.9992825765970571,1.000717423402943,0.9992825765970571,102.63223593576605,107.28825732779323,-4.656021392027185
-0.0069,0.9931,1.0069,209.22,179.66593333333333,True,0.9931,114.70459716091122,120.09420540960718,-5.389608248695964,1,0.9931,108.04986292665835,113.12678614433071,-5.076923217672359,1,-0.006923915072824198,0.010524676528328756,2808.07363410338,0.4807844677919103,0.4807844677919103,0.9965058214225895,1.0034941785774105,0.9965058214225895,102.27362057560757,107.28825732779323,-5.014636752185666
0.0063,1.0063,0.9937,210.54,179.81736666666666,True,1.0063,115.42723612302494,120.09420540960718,-4.666969286582244,1,1.0063,108.7305770630963,113.12678614433071,-4.396209081234403,1,0.006280237957150456,0.01050842811835373,2923.6183554107424,0.5005675340441512,0.5005675340441512,1.003028942147089,0.996971057852911,1.003028942147089,102.58340145550441,107.28825732779323,-4.704855872288817
0.0105,1.0105,0.9895,212.74,179.9753,True,1.0105,116.6392221023167,120.09420540960718,-3.4549833072904903,1,1.0105,109.8722481222588,113.12678614433071,-3.2545380220719125,1,0.010445257861538604,0.010505476319191492,3118.8209848367537,0.5339892819773504,0.5339892819773504,1.0052559591074635,0.9947440408925364,1.0052559591074635,103.12257561865906,107.28825732779323,-4.1656817091341765
0.0106,1.0106,0.9894,215.0,180.14036666666667,True,1.0106,117.87559785660125,120.09420540960718,-2.2186075530059384,1,1.0106,111.03689395235475,113.12678614433071,-2.089892191975963,1,0.010544213875671097,0.010502777436256817,3319.087121944887,0.5682779817436643,0.5682779817436643,1.0056602863889599,0.99433971361104,1.0056602863889599,103.70627892982782,107.28825732779323,-3.5819783979654147
-0.0028,0.9972,1.0028,214.4,180.3067,True,0.9972,117.54554618260275,120.09420540960718,-2.5486592270044355,1,0.9972,110.72599064928814,113.12678614433071,-2.4007954950425727,1,-0.0028039273327342593,0.010482726288012119,3252.3314129634923,0.5568483586630806,0.5568483586630806,0.9984088216511178,1.0015911783488822,0.9984088216511178,103.54126374415154,107.28825732779323,-3.7469935836416965
